http://www.the-star.co.ke/news/2017/07/25/i-knew-presidential-debate-was-a-trap-couldnt-take-bait-says-uhuru_c1604124,"I knew presidential debate was a trap, couldn't take bait, says Uhuru",nan,"Jul. 25, 2017, 6:00 pm","['President Uhuru Kenyatta now says he knew the presidential debate held on Monday was a trap which he did not want to fall for.', ' ', ""NASA flag bearer Raila Odinga and his running mate Kalonzo Musyoka earlier said the President fell for the coalition's trap and that he was too scared to face the public and answer their questions."", ' ', ' ', ' ', ""But Uhuru said the media handled the Opposition with kids' gloves instead of challenging it in the same manner does the administration."", ' ', ""Speaking in Kangema, Muranga county, on Tuesday, the President said Raila's answers proved this."", ' ', '""When he was asked about the remarks in Kajiado, he said he had never uttered those words but the media could not challenge him,"" he said.', ' ', '""If the media wants videos of what he said, we can give them so they can see it for themselves.""', ' ', 'Uhuru spoke in Kiswahili then switched to Kikuyu.', ' ', 'He said ""that is the reason why I refused to go to...I had foreseen that this was a trap.""', ' ', 'The President added that the government has worked hard for Kenyans, ""who can see it"", so there was no need for media debates on this.', ' ', '""Some people in the media think they can intimidate people. Votes are not in the media but with the people of Kenya,"" he said.', ' ', '""We have been giving people electricity at their homes so they can watch TV in the first place and, more importantly, do business. We have been issuing title deeds in villages, listening to people and delivering water to them...that is what counts.""', ' ', 'Earlier today, Uhuru said he prefers addressing Kenyans in person.', ' ', ' ', '\n']"
http://www.the-star.co.ke/news/2017/07/25/uber-driver-filmed-receiving-oral-sex-from-prostitute_c1603540,Uber driver filmed receiving oral sex from prostitute,nan,"Jul. 25, 2017, 9:00 am","['An Uber passenger was subject to the most uncomfortable ride of his life where his driver seemingly received oral sex from a prostitute, and the company attempted to apologise by offering him a mere $10 credit.', 'Aner Manuel claims he was stuck in an Uber for two miles while an intoxicated prostitute groped and performed oral sex on the driver.', ""The horrified customer posted footage of the 'most dangerous and inappropriate ride ever' on social media after the incident in Chicago around 3am on July 17."", 'In the clip, a woman is seen kissing the driver and then lowering her head into his lap, while mood music plays over the stereo.', 'After the ride-hailing service allegedly offered him a $10 credit, Manuel posted the video online to prompt Uber to appropriately respond to the complaint.', 'Horrified uber passenger films driver receiving oral sex', '\n']"
http://www.the-star.co.ke/news/2017/07/25/schoolboy-16-arrested-at-stansted-airport-on-suspicion-of-terror_c1603458,"Schoolboy 16, arrested at Stansted airport on suspicion of terror offences",nan,"Jul. 25, 2017, 3:00 am","['A 16-year-old boy from Kent has been arrested at Stansted Airport, London on suspicion of terrorism offences, police said.', 'The teenager was held by counter-terrorism officers at around 4pm on Sunday as he prepared to board an international flight.', 'He was arrested by officers from the Eastern Region Special Operations Unit, working with Counter Terrorism Policing South East.', ""A Thames Valley Police spokesman said: 'He is currently in police custody and was detained under the Police and Criminal Evidence Act (PACE).'"", 'A 16-year-old boy from Kent has been arrested at Stansted Airport (stock image) on suspicion of terrorism offences', 'It comes almost two weeks after another teenager was arrested for unrelated alleged terror offences.', 'The 17-year-old boy was held in Redhill, Surrey, on July 11 and later charged with three counts of disseminating terrorist publications and one count of preparation of terrorist acts.', 'At the end of June another 17-year-old boy was arrested and later charged with planning a terror attack in Cardiff.', 'The teenager, from the Rhondda Cynon Taff area of South Wales, was charged with obtaining a knife and hammer and preparing a suicide note for an attack.', 'The teenager, who cannot be identified because of his age, is also charged with posting an image and comment on Instagram to encourage others to commit acts of terror. ', '\n']"
http://www.the-star.co.ke/news/2017/07/25/horrifying-video-shows-18-blindfolded-isis-fighters-being-shot-in-mass_c1603466,"Horrifying video shows 18 blindfolded 'ISIS fighters being shot in mass execution, Libya",nan,"Jul. 25, 2017, 6:00 am","['A shocking video has emerged showing 18 prisoners in orange jumpsuits getting shot in the back of the head from point-blank range in summary executions in Libya.', 'The men, understood to be ISIS fighters, are shown kneeling in four rows and facing away from their killers.', 'Executioners can be seen walking up slowly behind their targets before firing a spray of bullets from what look like semi-automatic assault rifles into the backs of their heads before another line of killers repeat the sequence.', 'It comes amid tensions between jihadists and Libyan forces in Benghazi after strongman Khalifa Haftar - a former soldier under the Gaddafi regime who has risen through the ranks to commander of the Libyan National Army - declared victory in the eastern city.', 'The gruesome video, seen by MailOnline, shows all 18 men in orange jumpsuits falling to the floor after being shot, but it it not clear who is pulling the trigger and giving the orders.', 'It is claimed by the Libyan Express the commander of the eastern Saiqa Force of Operation Dignity Mahmoud Al-Werfalli conducted the massacre.', 'He was also said to have ordered the killings by the Libyan Observer, who reported he had been promoted by Haftar, leader of the Libyan National Army, for his alleged role in killing policemen in May.', 'It is understood those killed were ISIS fighters in Libya, according to Al Jazeera, who again claimed it was Al-Werfalli reading the charges before his proteges shoot the detainees dead.', 'In the video, a man can be seen reading from a piece of paper and men in military uniform can be seen walking up to their targets, taking one each, and unleashing a flurry of bullets on the command of their leader.', ""The kneeling men fall to the ground face-first, which doesn't stop the gunmen from shooting."", 'Eventually, they turn on their heels and walk back together in a line before a new set of executioners walk forward and kill the next line of prisoners.', 'A man in an orange jumpsuit located in the second line appears to fall forward in an attempt to fool the executioners, but he is dragged back onto his knees and callously shot in the head in the second round of killings.', 'The sequence continues until all 18 men are dead.', ""The video is dated July 17, which means it would have come just days after the UN's human rights spokeswoman Liz Throssell said called for the Libyan National Army (LNA) which controls the eastern part of the country to investigate summary executions of prisoners."", ""The UN's human rights body and voiced concern at the fate of those still in their custody."", 'The LNA is pushing to expand its presence in central and southern Libya, where it has been vying for control with forces linked to the UN-backed government in Tripoli and other opponents.', ""LNA leader Khalifa Haftar has gained ground with Egyptian and Emirati support, and Western states say Haftar must be part of any solution to Libya's conflict"", ""UN human rights spokeswoman Liz Throssell said: 'We are deeply concerned that, after recent fighting in Benghazi, people taken prisoner by members of the Libyan National Army, which effectively controls eastern Libya, may be at imminent risk of torture and even summary execution."", ""'Reports have suggested the involvement of Special Forces, a unit aligned with the LNA, in torturing detainees and summarily executing at least 10 captured men.'"", '\n']"
http://www.the-star.co.ke/news/2017/07/25/mccain-in-heros-return-to-us-senate-calls-for-bipartisanship_c1604198,"McCain, in hero's return to US Senate, calls for bipartisanship",nan,"Jul. 25, 2017, 6:00 pm","['US Senator John McCain, diagnosed with an aggressive form of brain cancer, was given a heros welcome on his return to the Capitol on Tuesday, but quickly seized the opportunity to blister his party and his president for partisan politics. ', ""Bruised and scarred from his recent surgery and flashing at times his characteristic self-deprecating humor, McCain spoke at length on the Senate floor, delivering a passionate rebuke of his fellow Republicans in Congress and an administration that has shown few results during Republican President Donald Trump's first six months in office. "", '""We\'re getting nothing done,"" the 80-year-old senator lamented. ', ""McCain made a dramatic return from his Arizona home to cast a critical vote to keep alive one of Trumps top legislative priorities, the repeal of 2010's Obamacare law, formally known as the Affordable Care Act. "", 'McCain entered the Senate chamber to a standing ovation, with his vote helping Republicans open a floor debate, setting the stage for them to fashion a legislative replacement for Obamacare. ', 'The senator blasted the process through which Republicans have crafted their healthcare legislation, shutting out Democrats and writing the bill out of public view. While Democrats did little better in 2010, McCain said, ""We shouldn\'t do the same with ours."" ', 'He called on the Senate to make a renewed commitment to bipartisanship. ', 'I hope we can again rely on humility, on our need to cooperate, on our dependence on each other to learn how to trust each other again and by so doing better serve the people who elected us,"" McCain said. ', '""Stop listening to the bombastic loudmouths on the radio and television and the internet. To hell with them. They dont want anything done for the public good."" ', 'Earlier this month, after surgery to remove a blood clot above his eye, McCain was diagnosed with a primary glioblastoma, a highly aggressive type of brain tumor. He has been discussing treatment options with his medical team. ', 'He said he would remain in Washington for a few days before returning to Arizona for treatment.', '\n']"
http://www.the-star.co.ke/news/2017/07/25/ignore-illiterate-railas-opposition-to-sh32b-itare-dam-ruto-tells_c1603974,"Ignore 'illiterate' Raila's opposition to Sh32b Itare Dam, Ruto tells Kuresoi",nan,"Jul. 25, 2017, 3:00 pm","['Deputy President William Ruto has castigated those opposed to the Sh32 billion Itare Dam project saying they lack knowledge.', 'Ruto said NASA presidential candidate Raila Odinga has no expertise to back claims the dam could result in an environmental disaster.', 'In Kuresoi North on Tuesday, the DP said calls by the ""illiterate"" opposition leader on the venture should be ignored and treated with contempt.', '""We are using Sh32 billion to construct a dam that will end water shortage in various parts of Nakuru and Kericho counties,"" he noted.', ' ""...But this illiterate man is lying to you that it is hazardous to the environment yet he knows nothing.""', 'Ruto said professional scientists, himself included, carried out a study and found the dam poses no harm to the environment.', 'But Raila and a team of Kipsigis elders are of the opinion that the dam will drain rivers in the Mau water catchment.', 'They said the effects will be felt in reduced levels of water in rivers feeding Lake Victoria, the long term problem being prolonged drought and little rain.', 'The construction is ongoing as those opposed to the venture lost a bid to get an injunction.', 'The case was filed at the Nakuru High Court by Kipsigis elders from Bomet and Kericho.', 'While on his second day tour of the area, Ruto said: ""Raila is a witchdoctor whose brain is not working and opposes everything.""', 'He said the Jubilee administration means well for all Kenyans and deserves another term to complete projects. ', '\n']"
http://www.the-star.co.ke/news/2017/07/25/insurer-strategises-to-net-in-more-clients_c1603219,Insurer strategises to net in more clients,nan,"Jul. 25, 2017, 12:00 am","['Liberty life is seeking to diversify its business through partnerships with other financial institutions and peer groups in order to increase market share. We are currently developing partnerships with banks, microfinance institutions and affinity groups such as churches, chamas and investment clubs. The idea is to get many people under one grouping, Liberty Life managing director Abel Munda said.', '\n', 'He said that currently the firm is looking to diversify its distribution avenues in order to increase life business adding that underwriting agents contribute up to 80 per cent of the firms business.', '\n', 'Munda described the firms new strategy as easier and cheaper for both the underwriter and the consumer adding that the firm would also be embarking on work-site-sales which involve positioning the companys sales people at an organization. We have largely relied on our agents to be able to sell to the public... we are not able to meet that many people, Munda said. ', '\n']"
http://www.the-star.co.ke/news/2017/07/25/governors-frustrate-dialogue-say-nurses_c1603294,"Governors frustrate dialogue, say nurses",nan,"Jul. 25, 2017, 12:00 am","['\n', 'The Nurses union has accused the Council of Governor of frustrating talks to end their strike.', '\n', 'The boycott, which started on June 5, enters its 51st day today.', '\n', 'Speaking to the Star yesterday, Kenya National Union of Nurses acting secretary general Maurice Opetu said the CoG is not ready to engage in talks.', '\n', 'We are disappointed in the governors. They have not shown the slightest interest in ending the strike. We will not relent on efforts to demand what is rightful the nurses, he said.', '\n', 'A meeting to end the strike last week ended in disarray after the governors failed to show up.', '\n', 'Last week, KNUN chairperson John Bii went to court, seeking to end the strike on grounds it is illegal. He said the strike had been catalysed by politics.', '\n', 'But Opetu said Bii had been rejected by members and had no legal grounds to speak on their behalf.', '\n', 'The union seeks intervention from other avenues to end the strike.', '\n', 'We had presented our petition before the court and we hope it will be addressed and solve the strike so Kenyans can stop suffering, Opetu said.', '\n', 'an embarrassment', '\n', 'Mid last month, Kakamega Governor Wycliffe Oparanya said the strike was an embarrassment to the county bosses.', '\n', 'The nurses went on a countrywide strike to press for conclusion, signing and registration of their CBA with the government.', '\n', ' The strike has disrupted services in public hospitals countrywide.', '\n', 'Early last month, government spokesman Erick Kiraithe said the nurses union leaders could be taking orders from some opposition politicians. ', '\n']"
http://www.the-star.co.ke/news/2017/07/25/insurer-strategises-to-net-in-more-clients_c1603219,Insurer strategises to net in more clients,nan,"Jul. 25, 2017, 12:00 am","['Liberty life is seeking to diversify its business through partnerships with other financial institutions and peer groups in order to increase market share. We are currently developing partnerships with banks, microfinance institutions and affinity groups such as churches, chamas and investment clubs. The idea is to get many people under one grouping, Liberty Life managing director Abel Munda said.', '\n', 'He said that currently the firm is looking to diversify its distribution avenues in order to increase life business adding that underwriting agents contribute up to 80 per cent of the firms business.', '\n', 'Munda described the firms new strategy as easier and cheaper for both the underwriter and the consumer adding that the firm would also be embarking on work-site-sales which involve positioning the companys sales people at an organization. We have largely relied on our agents to be able to sell to the public... we are not able to meet that many people, Munda said. ', '\n']"
http://www.the-star.co.ke/news/2017/07/25/uk-warns-its-citizens-to-avoid-political-rallies-in-fresh-travel_c1603506,UK warns its citizens to avoid political rallies in fresh travel advisory,nan,"Jul. 25, 2017, 9:00 am","['The British government has warned its citizens to avoid political rallies as Kenya prepares for the August 8 polls.', '""British citizens are asked to monitor local and international media and if a demonstration or disturbance takes place, leave the area quickly,"" the Foreign Commonwealth Office says in Tuesday\'s travel advisory.', 'It also advises against all but essential travel within 60km of Mandera, Garissa and Lamu counties, noting that a curfew has been imposed.', '""This curfew doesn\'t apply to Lamu Island, Manda Island or Pate Island,"" it adds.', 'Other areas include Tana River county North of the Tana River itself, and within 15km of the coast from the Tana River down to the Galana (Athi-Galana-Sabaki).', '""Theres a heightened threat of terrorist attacks in Nairobi and the coast and resort areas of Mombasa and Malindi.""', 'Pressure is mounting on Kenya as the general election is 15 days away.', 'Last Monday, the US piled pressure for credible, and transparent elections as the 2007 and 2013 polls were ""shambolic"".', 'Its Congress received a resolution from three of its members saying that the world is concerned by delayed preparations""; it noted the IEBC has not tested critical voting equipment barely 20 days to the polls.', 'IEBC admitted on Monday that it is yet to test the election management system due to time constraints.', 'But commissioner Roselyne Akombe said they are working with three renown companies to ensure their systems are protected against attacks.', '\n']"
