http://www.the-star.co.ke/news/2017/07/27/swedish-pm-axes-two-ministers-in-data-scandal-confidence-vote-looms_c1605883,"Swedish PM axes two ministers in data scandal, confidence vote looms",nan,"Jul. 27, 2017, 6:00 pm","['Swedish Prime Minister Stefan Lofven replaced two ministers on Thursday in a scandal over the leaking of sensitive data, trying to contain the damage and stave off an early election.', 'Faced with a political crisis over a botched IT outsourcing deal, Lofven sacrificed his interior and infrastructure ministers rather than step down or call a snap vote more than a year ahead of schedule.', 'But he retained Defence Minister Peter Hultqvist, defying opposition parties who had pressed for the removal of all three ministers.', 'The opposition parties said in a statement they would press ahead with a motion of no confidence in Hultqvist.', ' If they win that vote, Lofven will have to remove him, which would leave the premier seriously weakened.', 'Although he insisted that he would not step down, Lofven finds himself struggling to preserve his minority left-green government in a fragmented political landscape where the far-right, anti-immigrant Sweden Democrats hold the balance of power.', 'However, he won some breathing space when the four-party opposition Alliance bloc said it would seek the confidence vote only after the summer break.', ' Parliament is due to resume official business in September.', 'Referring to the threatened vote, Lofven told daily Dagens Nyheter: ""We will handle that situation as well. I\'m the country\'s prime minister and will handle that too.""', 'Opposition Moderate Party leader Anna Kinberg Batra said on Twitter: ""Welcome decision from Stefan Lofven that two ministers leave after the security crisis. But the reason for suspicion against Peter Hultqvist remains.""', 'Lofven and his allies control 159 seats in parliament, while the Alliance holds 140 and the Sweden Democrats 47. Other parties refuse to work with them, but no one is capable of forming a majority without them.', 'IT SCANDAL', 'The scandal involves the handling of data under a 2015 outsourcing deal between the Swedish Transport Agency and IBM Sweden. ', 'Lofven admitted on Monday that his country and its citizens had been exposed to risks by potential leaks of sensitive information.', 'Among some of the details that could have been accessible outside Sweden were the registration numbers of most vehicles on land, air and sea.', 'Whistleblowers have raised concerns that information about vehicles used by the armed forces and the police may have ended up in the wrong hands.', ' The identities of some security and military personnel could also have been at risk, according to reports, although no evidence has emerged that actual harm was caused.', 'Hultqvist has acknowledged knowing about the affair since early 2016. But his position is bolstered by the fact he is not responsible for the Transport Agency, and the army has said it took appropriate measures early on and that the scandal has not impacted its operations.', 'IBM Sweden says it never discusses its dealings with clients.', 'The Swedish crown was unperturbed, trading largely unchanged against the euro after initially strengthening somewhat.', '""Financial markets have taken this in stride, and I think that will continue also going forward,"" said Robert Bergqvist, SEB chief economist.', '""The combination of a strong Swedish economy, a strong balance sheet, and the economic-political framework gives us protection against these political events. But there could possibly be somewhat more nervousness in the financial markets if problems around the state budget arise, so we need to keep an eye on that.""', 'Sweden has enjoyed an economic boom most countries in Europe would envy. Gross domestic product grew by 3.2 per cent last year and is predicted to grow by 2.4 per cent this year.', '\n']"
http://www.the-star.co.ke/news/2017/07/27/uhuru-hid-from-citizens-period_c1604181,"Uhuru hid from citizens, period",nan,"Jul. 27, 2017, 12:00 am","['Who was the villain of the Presidential Debate 2017? The one who honoured the invitation and braced himself for the barrage of hearsay camouflaged as legit public-interest, informed questions? The chosen one who arrogantly ducked the debate altogether to avoid questions about his dubious incumbency, while hiding behind the trappings of the same office? Or was it the inordinate mismanagement by debate marketers, who forgot the all-important aspect of consulting participants in good time?', ' ', 'The fact is NASA candidate Raila Odinga showed up to debate an absentee President Uhuru Kenyatta of Jubilee, his nemesis in this election. In political parlance, Uhuru withdrew from the race. That left Raila as the sole unopposed candidate. In athletics, the sole finisher is the winner. In which case, media neednt spend inordinate space debating the winner, what he said or didnt. Thats a foregone conclusion courtesy of a monologue.', ' ', 'Media should debate villain Uhuru, who suddenly developed stage-fright or self-induced muscle spasms at the starting blocks. Its upon his minders to tell us what happened. Was it a case where a trainer throws in the towel to save a sprawled boxer from further injury after dizzying blows? Could it be that a month-and-a-half of one barrage after another from Raila has tired the President into submission?', ' ', 'This is the discussion I looked forward to, only to be rudely accosted by shy attempts on Tuesday morning shows to give Uhuru a voice through the likes of Kimani Wamatangi and Kimani Ichungwa. Their brief was to cast aspersions on the debate as a death trap for Uhuru set by Railas wolves in sheepskin organisers.', ' ', 'They tried a tired line  that organisers didnt inform him  clutching on Uhuru being the President, as if thats a licence against accountability. Then they latched on self-confession that Uhuru was dissatisfied with the inability to influence who could ask him questions. They forgot their boss had plainly refused to participate even before matters protocol were discussed.', ' ', 'And, as has been the truant behaviour of Jubilee errand boys on the media circuit, the duo went for the moderators jugulars to the point of character assassination without an iota of evidence. It shocks no more how these soldiers are gallantly straight-faced in their scripted lies, libel and defamatory swings.', ' ', 'They talk fast, angrily, threateningly and out of context. This crudity from the Presidents men stole the show.', ' ', 'Presidential debates arent about correctness, status or stature. They arent even statutory requirements in most countries. Debates are a media fad that provides opportunity for leaders to interact formally with voting citizens on the pedestal of accountability.', ' ', 'The media debates should become a tradition of public participation. Any novice politician knows the wisdom that you cant duck those in whose name you call yourself President. They will corner you at election time.', ' ', 'Nonetheless, there were two crowning moments of this debate. One, Raila showed respect for millions of eager Kenyans by telling them what he knows and can do. The flip side is Uhurus no-show belittled Kenyans, which earns him marks for contemptuous arrogance against accountability.', ' ', 'Two, Raila answered every question confidently without flinching or glossing over. He didnt go on the attack, however, because the object of that was missingUhuru. Uncharacteristically, Raila never bashed Uhuru even once.', ' ', 'This different Raila must have gotten under the skin of moderators eager to create drama. Linus Kaikai was compelled to disastrously attempt to step in with rebuttals that shouldve been Uhurus. The broth nearly spilt with follow-up questions meant to be a nuisance, yet whose answers are public knowledge.', ' ', 'Kaikais persistence in making allegations was surprising. His textbook French-like inquisition sentenced the accused before any hearing. Questions meant for the accuser were redirected at the accused just because the former wasnt present.', ' ', 'I found Kaikais youre guilty before proven innocent traction quite baffling, especially when he was conveying an allegation. This old fashioned clarification approach predominant among talk show anchors is archaic. Its time media began pressurising originators of allegations rather than barraging victims to prove their innocence.', ' ', 'Communications, publications and conflict management specialist, University of Nairobi', ' ', '\n']"
http://www.the-star.co.ke/news/2017/07/27/kisumu-odm-youths-break-protesters-pushing-for-fake-raila-two-term_c1605516,Kisumu ODM youths break protesters pushing for fake Raila two-term agenda,nan,"Jul. 27, 2017, 3:00 pm","['A demonstration purporting to push for a Raila Odinga two-term presidency was thwarted by ODM leaders in Kisumu on Thursday.', ' ', 'The party accused Jubilee of sponsoring youths to hold the protest in a bid to divide the National Super Alliance leaders.', ' ', 'The said youths were forced to flee after ODM supporters stormed the venue where the protest was being planned.', ' ', 'It was reported that Jubilee operatives, working with local security agencies, printed ODM t-shirts and caps to be used in the demo.', ' ', 'They also had posters written, ""RAO# Miaka 10"". These were impounded and set ablaze by ODM youths.', ' ', 'A youth who asked not to be named said they were being paid Sh500 each to participate in the protest.', ' ', '""We had donned the caps and t-shirts in readiness for the protest when the ODM youths pounced on us.""', ' ', ""ODM governor candidate Anyang Nyongo said the Jubilee schemers are keen to scuttle NASA leaders' unity."", ' ', 'He was accompanied by MPs Oburu Oginga (Nominated), Fred Outa (Nyando), Aduma Owuor (Nyakach) and Kisumu deputy governor Ruth Odinga.', ' ', 'The leaders condemned the incident saying they had prior information over the planned demonstration.', ' ', ""Nyongo said such cheap plans will not disorganise Raila, Musalia Mudavadi, Kalonzo Musyoka and Moses Wetang'ula."", ' ', 'The legislator further accused a senior county official of working in cahoot with Jubilee to cause chaos in the county.', ' ', ""Nyong'o said the plan aims at giving government concrete reasons to deploy heavy machinery to scare voters."", ' ', 'Raila, 72, who is NASA presidential candidate, declared that he will serve one-term as per the NASA pre-election agreement.', ' ', 'Outa warned youths in the region from being used to undermine Raila and the opposition leaders.', ' ', '""We are not aware of the source of these t-shirts, caps, and posters. Anybody wearing them will be dealt with accordingly,"" he said.', ' ', 'The Kisumu ODM Senator nominee asked the police to secure the vehicle which was abandoned by the demo organisers.', ' ', 'Oburu said the protest was organised by a former minister from the region and a top security personnel to cause tension.', ' ', '""These are the same people who arranged for the heckling of Deputy President William Ruto when he accompanied the president to Kisumu.""', ' ', 'The legislator said this was intended to portray Kisumu residents as violent and intolerant.', ' ', 'Uhuru was in Kisumu launch Sh15billion brewery plant by EABL.', ' ', ' ', ' ', 'He noted that all candidates irrespective of party political party affiliation have the right to sell their policies freely.', ' ', 'Ruth said its was regrettable that some of those who planned the protest are county government staff.', ' ', '""They work at Kisumu City Hall. Such people deserve to be punished for plotting to cause chaos.""', ' ', '""Imagine what would have happened if they were caught by the ODM youths,"" she said.', '\n']"
http://www.the-star.co.ke/news/2017/07/27/bank-launches-integrated-digital-system_c1604533,Bank launches integrated digital system,nan,"Jul. 27, 2017, 12:00 am","['Tier three lender Jamii Bora Bank has launched an integrated digital banking system DigiLife for internet banking services.', 'It enables customers undertake online transactions, conduct mobile\nmoney transfers and apply for credit facilities anytime on any internet enabled device.', ' ', 'Our customers are increasingly using mobile devices and online\nfacilities to conduct their businesses and through DigiLife, our\ncustomers will be able to pay for utilities and make bulk transfers from their\nonline locations, apply for mobile micro-credit of up to KShs100,000 from their\nmobile phones and undertake mobile banking activities such as airtime purchases\nand transfer of cash via M-Pesa and Pesalink to the convenience of their palms,\nliving rooms and business premises, said Tim Kabiru JBBL group deputy Chief\nExecutive Officer in a statement.', ' ', 'The move will minimize operating costs for the bank as well as the customers while also\nensuring expanded access to the banks products and services. DigiLife will\nalso complement the banks conventional banking operations as doing banking on\nthe go is more efficient to the modern-day customer.', ' ', 'The bank has also\nintegrated M-Pesa superagency, enabling agents to register and link their M-Pesa\ntills to their bank accounts. Other money transfer services such as Western\nUnion and Moneygram have also been catered for enabling people to send and\nreceive money from their loved ones abroad.', '\n']"
http://www.the-star.co.ke/news/2017/07/27/the-changing-role-of-dfis_c1604757,The changing role of DFIs,nan,"Jul. 27, 2017, 12:00 am","['Development Finance Institutions\nare central to the eradication of extreme poverty by 2030 as envisioned in the\nSustainable Development Goals. Closer home, DFIs are an effective tool for realizing\nVision 2030; when deployed strategically. These are government-backed\ninstitutions that invest in private sector projects in priority areas that have\nhigh potential for jobs, economic growth and tax collection.', ' ', 'To do this effectively, there is a growing\nneed to mobilize resources not just in million, but in billions and trillions. At the same time, traditional official\nsources are limited, and unlikely to increase dramatically in the coming\nyears. Also, with increases in\npopulation, government resources are stretched over competing social needs such\nas education, health and security. The implication is that a mix of aid,\ndomestic government resources and private sector capital is needed to achieve\nresults. ', ' ', 'The key strength of DFIs is the\nability to catalyze investment in the private sector beyond their own resources,\nand therefore fill in the resource gap. This is important, because it is now\nwell understand that economic growth will come from the private sector. Studies\nhave shown that 9 out of 10 jobs created in the developing world are in the\nprivate sector. The sector therefore\nneeds to be properly supported in a friendly investment and business\nclimate. When well deployed, DFI are a powerful\nand precise development tool to deliver long term sustainable development\nimpact. ', ' ', 'Access to finance, especially\nlong-term finance, remains a major constraint to the benefits that the private\nsector can deliver. There is therefore need\nfor policymakers to support DFIs and to deploy them to help drive private\nsector investment. This is particularly for\npriority areas such as agribusiness, leather and textiles. ', ' ', 'DFIs need to engage more fully in\nhelping to design, or even take the lead in designing private sector\ndevelopment. To be more effective, DFIs\nneed to evolve and expand their capabilities to respond to emerging policy\ngoals. On the other hand, policymakers\nneed to understand how and where DFIs need to be deployed. ', ' ', 'Four areas are key to successful\ndeployment of DFIs. One, a higher risk tolerance. The risk tolerance of DFIs goes\nbeyond the conventional banking practice. Two, greater willingness to accept, in most cases, lower returns with a\ngreater focus on development impact than profit. Three, the need to deploy more\nresources in form of finances and staff, in order to play a larger role and\ntake on new tasks. Four, improvement in ability to disseminate lessons learnt\nand to measure impact.', ' ', 'As the policy landscape is changing\nto put more emphasis on private sector investment, jobs and growth, DFIs have a\nunique and strategic role to play. Policymakers need to support DFIs and to\ndeploy them to help solve more and emerging economic challenges. ', ' ', 'Karen is the Managing Director of\nIDB Capital (formerly Industrial Development Bank) ', '\n']"
http://www.the-star.co.ke/news/2017/07/27/ohio-state-fair-ride-accident-results-in-death_c1605165,Ohio State Fair ride accident results in death,nan,"Jul. 27, 2017, 3:00 am","['One person has been killed and several injured after an accident on a ride at the Ohio State Fair.', 'Fire chief Steve Martin told local media outlets that victims were thrown from the ""fireball"" spinning pendulum ride in the city of Columbus.', 'At least one of the injured is in a critical condition.', 'State Governor John Kasich confirmed at least one death, and said he had ordered all fair rides shut until safety inspections were carried out.', 'He also said a full investigation would be carried out.', 'The fireball ride swings from side to side while simultaneously spinning passengers in circles at high speed. It is known by the name ""afterburner"" in European markets.', 'Speaking to reporters, a doctor treating some victims said: ""Passengers were ejected at high speed with high energy, many feet - at least 20 or 30, if not more - into the air, and then crashed at a significant distance from the ride.""', 'He said the speed of the impact could be similar to a vehicle crash.', 'A video circulating online appeared to show one passenger carriage breaking loose near the bottom of its pendulum swing, tossing passengers into the air as it rose again.', 'The video has not been independently verified.', 'The state fair confirmed on Twitter that there was ""a report of a ride incident"" but provided no further details.', 'Local NBC affiliate WCMH reported that one of the injured is a 13-year-old child. Multiple local news outlets have said the deceased is an 18-year-old.', 'The accident took place on Wednesday evening, the opening day of the fair.', '\n']"
http://www.the-star.co.ke/news/2017/07/27/imperial-bank-in-row-with-cbk-over-extended-timelines_c1604998,Imperial Bank in row with CBK over extended timelines,nan,"Jul. 27, 2017, 12:00 am","['Fresh row has emerged between shareholders of the defunct Imperial Bank Limited Central Bank of Kenya and Kenya Deposit Insurance Corporation (KDIC) over the intended receivership extension', ' ', ' ', ' ', ""''There exist various litigations, the pursuance of which will either affect the ongoing efforts to resolve the receivership, or the rights of respective parties to the litigation would be prejudiced by a premature and poorly structured consensual extension. The execution of the EOI process against the backdrop of pending litigation by and against the bank is unlikely to be successful,'' stated the letter"", ' ', ""The letter further questions CBK's intension of withholding the bank's financial status report claiming the action is what stalled the expression of interest (EOI) process."", ' ', 'However, CBK, has termed the accusations as false and saying that shareholders are fully aware of the extension.', ' ', ' ', ' ', 'The CBK lawyer told the Star that shareholders are simply trying to retract from the previous agreement', ' ', 'The matter will be mentioned in court today.', '\n']"
http://www.the-star.co.ke/news/2017/07/27/independents-put-up-a-spirited-fight_c1604417,Independents put up a spirited fight,nan,"Jul. 27, 2017, 12:00 am","['Uasin Gishu woman rep candidate Gladys Boss Shollei and senator hopeful Margaret Kamar are facing a resurgent wave from independents.', 'Although latest opinion polls place them ahead of their main rivals, the independents are putting up a strong campaign as August 8 draws near.', 'Kamar will face journalist Robert Kemei, a well-known personality.', 'Shollei is going up against youthful independent candidate Rael Chebichi.', 'Loyce Kibor, daughter of Uasin Gishu politician and farmer Jackson Kibor, is also in the race as an independent.', 'God willing my team will win, but we are not taking anything for granted. We have been campaigning in all areas and having discussions with women on issues they want tackled, Shollei said.', '\n']"
http://www.the-star.co.ke/news/2017/07/27/diamond-platnumz-producer-tells-it-all-on-copying-davido_c1604597,Diamond Platnumz producer tells it all on copying Davido,nan,"Jul. 27, 2017, 12:00 am","['\n', 'From the beats to the translated Swahili lyrics, it is evident that fans have been saying the truth when it comes to his beats. What Diamond did differently was the video and the Swahili verses.', '\n', 'Talking to Millard Ayo, Lazer said:', '""Kwanza naweza nikasema hivi huu ni muzuki na muziki pia una style yake inategemea ni muziki wa aina gani unaweza ukafanana. Nimesikia hizo habari kwamba wimbo wa Eneka unafanana na Fall ya Davido lakini naomba kitu kimoja watu waelewe kwamba muziki wa Kimarekani umechanganywa na kiafrika lakini vitakavyobadilika vitabadilika vichache.""', '\n', 'He then admitted that Diamond copied Davido:', 'Tusiwe waongo, sisi tunafuata Nigeria wanafanya nini, tusiwe wanafiki kwamba tusiangalie Nigeria wanafanya nini kwa sababu wametutangulia. Kwa hiyo ili tufike kule walikofika wao lazima tupite njia ambazo wanapita wao.""', '\n', 'Lazer added:', 'Sioni ajabu kwamba mtu akisema hii imefanana...mi ninachojali ni kwamba watu watapokeaje nyimbo, itapendwa au itafanya vizuri. Hicho ndicho ninachokiangalia zaidi.', '\n']"
http://www.the-star.co.ke/news/2017/07/27/five-lari-aps-promoted-because-of-war-on-crime-and-good-relationship_c1604363,Five Lari APs promoted because of war on crime and good relationship with residents,nan,"Jul. 27, 2017, 12:00 am","['The government has promoted some AP officers in Lari constituency owing to their hard work and good relationship with residents.', 'Area AP commander Gilbert Nyunyi said crime, where the officers serve, has reduced.', 'Promotions are earned. These officers have clean records. They have partnered with residents to fight crime. They respond quickly to distress and investigate intelligence reports discreetly, he said.', 'The officers include Stephen Hura, who was promoted from sergeant to senior sergeant, Isaiah Chebet, who is now a sergeant from a corporal and Phillip Ngeno from corporal to sergeant.', 'Others are George Muturi, who was promoted from a constable to corporal and Stanley Ngeno was promoted from constable to corporal.', 'Deputy county commissioner Aaron Koros urged the officers to continue cooperating with residents.', '""You are posted at posts in village levels and you are supposed to interact with people, he advised.', '\n']"
