http://www.the-star.co.ke/news/2017/07/21/lempurkel-says-whites-will-be-forced-out-of-laikipia-if-raila-wins_c1601450,Lempurkel says whites will be forced out of Laikipia if Raila wins poll,www.the-star.co.ke › Latest News,"Jul. 21, 2017, 9:00 am","['Laikipia North MP Mathew Lempurkel claims all whites will be driven out of Kenya should NASA flag bearer Raila win the August 8 general election.', ' ', 'In remarks that have been seen as incitement, the Laikipia North MP allegedly said they will ensure all foreigners leave and that their land is seized.', ' ', ' ', 'In June, Raila was accused of inciting violence by insinuating that big ranches in Laikipia are owned by foreigners who do not live in them.', ' ', 'He denied the reports but a journalist at The Times of London who interviewed him said she quoted him accurately and asked him three times about the issue.', ' ', ' ', 'The MP further claimed a white man called him and told him to take his land.', ' ', '""He told me, \'Lempurkel come and take this land because I no longer need it\' and I told him \'just wait until Raila takes the presidency,"" he said.', ' ', '""On August 8, things will fall apart for the Jubilee government.""', ' ', 'In a video seen by the Star on Friday, Lempurkel asks Morans to drive the Turkana and the Agikuyu out of power.', ' ', '""Moran, please let us come together because Turkana and Kikuyu are coming to take our leadership. If they take our leadership we, as family of my mother, will be finished,"" he said.', ' ', 'The legislator also said some people called him saying they will make sure he wins the election.', ' ', '""Some people called me and told me that if I lose this election, they will leave Laikipia. I told them not to worry. I also told them if we win this election we will take this land,"" he said.', ' ', 'He said asked residents to fight for their land as ""Jubilee are animals...because it (the land) is ours and also let us fight for our cows. Make sure Nominated MP Sarah Lekorere goes home.""', ' ', 'He continued: ""The son of Lempurkel does not fear anybody and any man that drinks the milk of Jubilee is nothing but useless.""', ' ', 'Lempurkel has denied claims of being behind raids on private ranches and other kinds of violence in Laikipia.', ' ', 'He has been charged with incitement to violence and physically assaulting Lekorere.', ' ', 'On Thursday, Lempurkel reported that his life is in danger and that he received a threat by SMS.', ' ', 'He told journalist in Maralal town that the message was from an unregistered numbered and that the person behind it ""wants my head"".', ' ', ' ', 'MUGIE RANCH UP IN FLAMES', ' ', ""Hours after the parliamentarian's remarks, Mugie ranch was invaded by thousands of cattle and gunmen."", ' ', 'Sources at the ranch said coordinated mass invasions of Ole Naishu and Mugie ranches took place with thousands of cattle in vanguard.', ' ', 'When questioned by police, Lempurkel said he does not care what he says.', ' ', '\n']"
http://www.the-star.co.ke/news/2017/07/21/180-villagers-flock-to-muranga-hospitals-ate-cheap-tainted-beef_c1600722,"180 villagers flock to Murang’a hospitals, ate cheap tainted beef",www.the-star.co.ke › Local News › Central,"Jul. 21, 2017, 2:00 am","['About 180 residents of Gathaithi village in Kahuro subcounty, Muranga, have tested positive for food poisoning after eating uninspected beef.', ' ', 'Victim Eric Mukungu said villagerMwangi Gatare slaughtered a cow on Saturday and sold the meat for Sh200 a kilogramme.', ' ', 'Many residents preferred it because it was cheap and they ignored health risks.', ' ', 'On Wednesday, villagers started flooding Muriranjas Hospital, all complaining of severe pain.', ' ', 'There were initial fears they were suffering from anthrax.', ' ', 'Kairo Kimende, who is in charge of the facility, said though the patients exhibited symptoms similar to those of anthrax.', ' ', 'However, tests revealed they were suffering from severe food poisoning.', ' ', 'We took samples from the patients that have indicated that they are only suffering from bacterial food poisoning, he added.', ' ', 'The residents were screened and discharged. Two were admitted to Kiria-Ini Mission Hospital after suffering from severe headache and stomach pains.', ' ', 'After having a meal with his family later in the day, Mukungu started suffering from diarrhoea and stomach ache.', ' ', 'Most of us who fell sick decided to wait and see if the symptoms would subside, but they kept getting worse, he said.', ' ', 'His wife and child were also infected. They were treated and discharged.', ' ', 'Gatare, who sold the suspect meat, is said to have gone missing.', ' ', 'Kimende said combined efforts of the community and health workers ensured all victims were screened and treated.', ' ', 'The veterinary department took samples of meat for testing.', ' ', 'County director of Public Health John Mwaniki said a team of public health officers have been dispatched to the village to establish what happened.', ' ', 'He added that only meat inspectors certified by the Public Health department are allowed to inspect meat.', ' ', 'Mwaniki cautioned residents against buying meat from uncertified sellers.', ' ', 'This is the only way they can avoid risking their lives, he said.', ' ', 'Mwaniki told butcheries to seek services from qualified livestock handlers.', ' ', 'People should not eat meat that they suspect to be uninspected because it may be from a sick livestock and its consumption may cause death, he said.', '\n']"
http://www.the-star.co.ke/news/2017/07/21/married-tycoon-sticks-to-abusive-affair-with-hot-dj_c1600817,Married tycoon sticks to abusive affair with hot DJ,www.the-star.co.ke › Lifestyle › Word Is,"Jul. 21, 2017, 2:00 am","['A C-list female DJ is the talk of the town. The average looking lass is currently enjoying the warmth of a popular city businessman known for splashing his monies on socialites. They recently moved in together, though the man is married with children and a baby mama on the side.', ""According to our source, a close neighbour to the two lovebirds, the female DJ has become nothing but a nightmare in the tycoon's life. She is insecure and controls who the man talks to and who he hangs out with. The lad has been reduced to a toy boy and whenever he goes astray or fails to show up at his mistress' house, he is given a thorough beating. Not soft or weak slaps, my brother; we are talking about a thorough beating, like a burukenge. And the next morning, he is addressing his employees like nothing happened."", '""Huyu msee hupigwa ka mtoi na huyo DJ. She treats him badly but he still comes back to her. Kwani amemkalia chapati?"" our source whispered.', '\n']"
http://www.the-star.co.ke/news/2017/07/21/probe-launched-after-mombasa-school-bus-crushes-pupil_c1601570,Probe launched after Mombasa school bus crushes pupil,www.the-star.co.ke › Latest News,"Jul. 21, 2017, 12:00 pm","['A school bus crushed a seven year-old pupil to death in Mombasa on Friday after he fell from it.', ' ', 'Coast traffic boss Emmanuel Okanda said the child was trying to pick his water bottle and bag which fell through a gap in the floor plate of the bus.', ' ', 'Okanda said the driver was arrested and investigations launched.', ' ', 'He said they will also question the management of St Augustine Preparatory School.', ' ', ' ', 'The gap in the floor of the St Augustine Preparatory School bus through which a pupil fell and was crushed on July 21, 2017. /COURTESY', ' ', 'NTSA regretted the incident and said its investigations revealed the ""floor plate of the bus was corroded and covered with a PVC carpet"".', ' ', '""This points to the fact that the school knowingly concealed this defect in the vehicle,\' the authority said in a statement.', ' ', 'Director general Francis Meja said the vehicle, registration KBB 939G, was impounded and will undergo a structural inspection.', ' ', ""Meja said the school's administration will be charged with endangering lives by failing to maintain its vehicle"", '\n']"
http://www.the-star.co.ke/news/2017/07/21/congo-civil-servants-call-strike-over-wages-as-crisis-bites_c1601860,Congo civil servants call strike over wages as crisis bites,www.the-star.co.ke › Latest News,"Jul. 21, 2017, 6:00 pm","['Civil service leaders called a\nstrike in DRC on Friday, demanding pay\nrises to help workers cope with a mounting economic crisis.', ""The franc has lost 40 per cent of its value in the past year,\nwith a particularly sharp decline over the past week, amid\npolitical turmoil and persistently low prices for Congo's key\ncommodity exports."", 'Inflation is expected to top 30 per cent this year, but wages\nremain unchanged.', 'The government had agreed to raise wages but not delivered,\nthe Collective of Syndicates of the Public Administration said\nat a meeting in the capital Kinshasa.', 'The body ""asks all its comrades from all ministries to close\ntheir offices and to no longer go to work until payment for the\nmonth of July is executed at the budgetary rate,"" the union\'s\nvice president, Francois Tshimanga, told the assembly.', ""It was not immediately clear how many workers would answer\nthe call. In a statement, Prime Minister Bruno Tshibala's office\nsaid he planned to sign a decree raising salaries once the\nmeasure was approved by the full cabinet and the president."", ""Congo's deepening economic woes are compounding political\nand security crises related to President Joseph Kabila's refusal\nto step down when his mandate expired in December after 16 years\nin power."", 'Police fired teargas on Friday at dozens of students at\nKinshasa University protesting against the arrest of a\nclassmate, witnesses told Reuters. The university was at the\nepicentre of anti-Kabila protests last year that killed dozens.', '""Right now students are demonstrating on the campus. They\nransacked the administrative building,"" said one university\nadministrator, who gave only his first name, Albert.', 'Opposition leader Martin Fayulu said on Twitter that\nauthorities had stopped the main opposition bloc holding a\nconvention where it was expected to announce protests against\nrepeated delays to an election to replace Kabila.', 'There was no immediate comment on that from police.', ""Africa's top copper producer depends on its oil and mining\nsectors for about 95 per cent of export revenues. It now only has\nenough foreign currency reserves to cover about three weeks of\nimports, the Central Bank has said."", 'The government has requested financial support from the\nInternational Monetary Fund and other donors to help it restore\nits reserves and stabilize the franc. But the IMF said any\nassistance would likely require measures to address the current\npolitical impasse.', '\n']"
http://www.the-star.co.ke/news/2017/07/21/three-governor-candidates-vanish-after-being-cleared_c1600687,Three governor candidates ‘vanish’ after being cleared,www.the-star.co.ke › Local News › Nyanza,"Jul. 21, 2017, 2:00 am","['Three Migori governor candidates vanished into thin air after they were cleared by the IEBC, leaving two frontrunners to battle it out.', ' ', 'Incumbent Okoth Obado of ODM and former Cabinet Minister Ochilo Ayacko, an independent, have intensified their campaigns.', ' ', 'Jack Okoth of ANC, Jubilees Chrispinus Weiria and independent Sammy Ogallo are yet to put up posters, banners and fliers 18 days to the election. ', ' ', 'The three have not held any major rally. ', ' ', 'Ogallo flew to the US three days after he was cleared. ', ' ', 'Each time we call him he says he will be back soon. We have only distributed posters in Rongo, his home turf, and posted a few messages on social media. He stopped picking our calls, a campaign team member told the Star. ', ' ', 'Ogallo is a businessman.', '\n']"
http://www.the-star.co.ke/news/2017/07/21/marwa-told-to-apologise-for-linking-leaders-to-shabaab_c1599174,Marwa told to apologise for linking leaders to Shabaab,www.the-star.co.ke › Local News › Coast,"Jul. 21, 2017, 2:00 am","['The National Cohesion and Integration Commission should probe Coast regional coordinator Nelson Marwa for alleging that politicians have been funding terrorists, Lamu leaders have said.', ' ', 'They urged him to concentrate on security instead of issuing threats and divisive statements.', ' ', 'Woman representative Shakilla Abdalla and politicians Rishad Amana and Hassan Albeity also want Marwa to retract his sentiments and apologise, as the allegations could trigger instability in the region.', ' ', 'Speaking in Lamu on Tuesday, the two leaders said it was unwise and unthoughtful of Marwa to make such a statement at a time when attacks are rife in the county and it could make worse the fragile security.', ' ', 'Earlier on in Lamu, Marwa said some politicians are funding al Shabaab militants.', ' ', 'He said the recent terror attack in which Public Housing CS Mariam El Maawy was briefly taken hostage, shot and wounded by suspected al Shabaab militants was the handiwork of politicians.', ' ', 'Five people died in the attack.', ' ', 'Amana said, The only thing he does well is to talk. While people are dying at the hands of terrorists, he will be busy calling a press conference and issuing empty threats to whoever. Marwa should get serious with his job.', '\n']"
http://www.the-star.co.ke/news/2017/07/21/corridors-of-power_c1599896,Corridors of Power,www.the-star.co.ke › National News › Corridors of Power,"Jul. 21, 2017, 1:00 am","['It seems everything is not well in financing Jubilee Partys campaigns. Word has it that the partys parallel campaign teams, including the Mbele Iko Sawa led by Gatundu South MP Moses Kuria, are no longer in action due to a financial crisis. Our mole tells Corridors that the demise of Interior CS Joseph Nkaissery dealt a blow to the Kuria-led Mbele Iko Sawa nationwide campaign caravan, because he used to facilitate the team. It is said Nkaissery always gave the team facilitation money amounting to millions every week to traverse various counties to ensure President Uhuru Kenyatta secures a second term in office.', '===', 'Residents in Samburu county are angry with the conduct of a police boss in the region and want the no-nonsense acting Interior CS Fred Matiangi to intervene. The police boss in the county is known for harassing people at night from 9pm. It is said the officer moves around Maralal town collecting bribes from shops, bars and boasting to locals that he is untouchable. It is also said the Maralal police vehicle moves around from 9pm collecting bribes and officers threaten those who dont cooperate. To make matters worse, the officers are said to be harassing locals along their tribal lines. Locals, boda boda riders and bar owners are tired of the harassment and are plotting to storm Maralal police station to give the boss a piece of their mind in protest.', '===', ' Has opposition chief Raila Odinga infiltrated the Jubilee campaign machine? Well, its whispered that nothing happens in government and within Jubilee circles that escapes the former Premier. Its whispered that this is the first election Raila has infiltrated the system. Yesterday the NASA presidential candidate issued a list of 42 people he claims are police and military officers deployed by Jubilee to interfere in the General Election. Raila has made allegations of rigging and roped in even Acting Interior CS Fred Matiangi. Is there any truth in what Raila is saying? Where did he get the list of police officers allegedly signed by a deputy inspector general of police?', '===', ' A Jubilee MP committed to ensuring President Uhuru Kenyatta reaps more votes in Western than in 2013 is over-ambitious for the reward from Kenyatta to the region. The firm lawmaker was heard saying that he and Jubilees brigades in Western, a NASA stronghold, will not be taken for a ride and get a raw deal if they deliver votes to Jubilee in the August polls. Among coveted positions the lawmaker is keen for Jubilee to reward the region with is Speaker of either Senate or National Assembly.', '\n']"
http://www.the-star.co.ke/news/2017/07/21/sh24-million-fake-electronics-foodstuffs-destroyed-in-athi_c1601817,"Sh24 million fake electronics, foodstuffs destroyed in Athi",www.the-star.co.ke › Latest News,"Jul. 21, 2017, 3:00 pm","['Counterfeit goods worth Sh24 million were destroyed in Athi River on Friday.', 'The goods, including electronics, music equipment, phones, clothing, foodstuffs and industrial ball bearings, were burnt at EnvironSafe Limited in EPZ.', '""The significance of this destruction and previous ones is to send a message to Kenyans and beyond the Kenyan border that as an agency, we are committed to protecting consumers against such goods,"" said Elema Hlake, executive director of the Anti-Counterfeit Authority.', 'He said the government loses billions annually as a result of counterfeit products.', '""We will strengthen our collaborations with Kenya Association of Manufacturers, Intellectual Property Owners, consumers among other government agencies to succeed in eliminating counterfeit goods from the Kenyan market,"" he added.', 'Harris Kariuki, MD of Bearings brand owner SKF Kenya Limited, said Sh11 million worth of counterfeit industrial ball bearings were seized from various shops along Kirinyaga road in Nairobi.', '""As a company, we have experienced problems as customers and traders don\'t know how to differentiate between fake and original goods.""', 'He said counterfeit versions have a negative impact on users and can lead to road accidents when fitted on vehicles motorcyles and vehicles.', 'Kariuki said 50 per cent of local shops have counterfeit ball bearings ""bought by mechanics repairing vehicles whose owners are not aware"".', '\n']"
http://www.the-star.co.ke/news/2017/07/21/senior-police-officer-charged-with-corruption_c1600816,Senior police officer charged with corruption,www.the-star.co.ke › National News,"Jul. 21, 2017, 1:00 am","['A senior traffic police officer accused of receiving Sh6,000 from various drivers was charged in a Nairobi court with abuse of office.', 'Senior Sergeant Titus Mule, based at the Kayole traffic department, appeared before Milimani Anti-Corruption Court magistrate Lawrence Mugambi and denied the corruption charges. ', 'He was granted a Sh45,000 cash bail pending the hearing of the case on August 31.', 'The prosecution, led by senior state counsel Daniel Karuri, alleges that on July 18 on Kangundo Road in Machakos county, the accused, used his office to improperly obtain Sh6,000 from drivers to avoid being arrested for offences.', 'The officer is also charged with dealing with suspect property, contrary to the Anti-Corruption and Economic Crimes Act.']"
http://www.the-star.co.ke/news/2017/07/21/thousands-of-nigerian-girls-at-risk-of-trafficking-as-sex-workers_c1601942,Thousands of Nigerian girls at risk of trafficking as sex workers,www.the-star.co.ke › Latest News,"Jul. 21, 2017, 6:00 pm","['Thousands of Nigerian migrant\ngirls being brought to Italy are in great danger of being forced\ninto prostitution in Europe, often naive about their fate at the\nhands of traffickers, the International Organisation for\nMigration (IOM) said on Friday.', 'The number of female Nigerians, many of them minors,\narriving by sea in Italy surged over the past three years, from\n1,454 in 2014 to 11,000 last year. Some 4,000 have arrived so\nfar in 2017, the United Nations agency said.', 'Based on data collected at landing sites, it estimates that\n80 per cent are ""potential victims"" of trafficking as sex\nworkers, noting that the girls are often told the trip is free.', '""These girls, who are increasingly younger ever year, are\nbrought to Italy and to Europe for sexual exploitation,"" IOM\nspokesman Flavio Di Giacomo told a Geneva briefing by telephone\nfrom Rome.', '""They are taken by traffickers and then they are forced to\nbe prostitutes in the streets in Italy. And sometimes, as far as\nwe know these girls are also sent to other European countries\nsuch as Spain, Germany, France, Austria,"" he said.', 'Many of the Nigerian girls are from poor families in Edo\nstate who are ""psychologically manipulated"" during a voodoo\nritual before leaving, he said. They are accompanied by a madame\nlinked to the traffickers on the long journey through Niger and\nLibya.', '""The increasing number of minors arriving really do not have\nany idea even what prostitution is, what sex is,"" Di Giacomo\nsaid.', '""But many of them understand the real purpose of this\njourney ... because many times they are forced to prostitute\nthemselves in Niger, in Libya especially, in brothels there,"" he\nsaid. ""So they understand they are not going to work as\nhairdressers.""', 'IOM officials try to intercept the Nigerian girls at landing\npoints and inform them about the prostitution ring and their\nright to protection, Di Giacomo said.', 'The agency, which helps those who decide to flee the\nnetworks, reported the cases of 425 girls last year to police.', '""A few days ago we had the story of this young girl, let\'s\ncall her Precious, a 17-year-old girl. She has been told she was\ngoing to work at a hair salon, she didn\'t have any idea she was\ngoing to be forced to prostitute herself.', '""It was only when she arrived she found out that it was not\nreal. The job was a lie and she was forced to become a\nprostitute, which was the only way to pay off the debt of the\njourney ... She was forced to be out on the streets for 12 hours\na day.""', '\n']"
