http://www.the-star.co.ke/news/2013/03/02/kabarak-celebrates-2012-kcse-best-school-results_c745301,Kabarak celebrates 2012 KCSE best school results,www.the-star.co.ke › Local News › Rift Valley,"Mar. 02, 2013, 12:00 am","['Staff of Moi High School Kabarak in Nakuru yesterday received the KCSE 2012 results with joy after the school claimed the top spot nationally. The private school, whose board of directors is chaired by retired President Moi, improved on its fourth position in the 2011 results.', 'This years results saw Kabarak solidify its tradition of excellence with 90 of its students who sat the examinations scoring an average grade of A while 100 scored A-. Forty other students scored B+ with 15 attaining B, seven B- and one scoring a C+.', 'This gave the school a mean score of 10.99 with 253 candidates. In 2009, the school produced the top student nationally. Members of the neighbouring community joined the teachers and other staff in celebrating after the results were announced by Education minister Mutula Kilonzo. The schools students had on Thursday been sent home ahead of Mondays elections.', ""Henry Kiplagat, the school's principal, attributed the success to a strong belief by the students and support from the board, teachers and parents."", 'Our 2012 class was titled the Calebs in the school tradition of picking a biblical name for each class. This years class is titled The Nehemiahs and we believe that they will do even better than the last class, he said.', ""Nakuru's Anestar Boys High School was ranked fourth amongst private institutions nationally. Meanwhile, Kapsabet Boys High School emerged the best school in Nandi with a mean grade of 10.4 in the 2012."", '\n']"
http://www.the-star.co.ke/news/2013/03/02/agenda-four-the-most-elusive-goal-for-grand-coalition_c744277,Agenda Four: The most elusive goal for grand coalition,www.the-star.co.ke › Siasa,"Mar. 02, 2013, 12:00 am","[' ', 'Issues to be tackled under this agenda included constitutional reforms, tackling poverty and inequity, tackling unemployment especially among the youth and consolidating national cohesion', 'The country celebrated the fifth anniversary of the National Accord on Thursday with sticking issues in the four item reform agenda negotiated at Serena. ', ' ', ' Some of the issues agreed on February 1, 2008 under mediation of former UN boss Kofi Annan have been realised yes, but the unrealised ones are a shameful reminder of collective failure of the nation. ', ' The agreement was signed by Deputy Prime Minister Musalia Mudavadi then a newly elected MP for Sabatia on behalf of ODM and then Justice and Constitutional Affairs minister Martha Karua for PNU/government side. ', ' The first agenda was immediate action to stop the then ongoing violence and restore fundamental freedoms and liberties.  The second was immediate measures to address the humanitarian crisis and promote healing and reconciliation.', 'The third was to overcome the then prevailing political crisis and the fourth and most important tackling long-term issues and solutions required to secure Kenya back on track. ', ' The first agenda was achieved almost immediately after the signing of the National Accord on February 28, 2008. To a large extend, the second agenda remains unfulfilled to date. ', ' Every time a government official closes down an internally displaced persons (IDP) camp, they declare it the last. Yet many IDPs still remain in makeshift camps. Besides, the country is yet to be healed. The Truth, Justice and Reconciliation Commission has turned a circus. ', "" The third agenda on overcoming political crisis was- to a large extent- achieved through power sharing between Raila's ODM and Kibaki's PNU/government sides."", 'Besides the occasional tensions between the two sides and the expenses of sustaining a 40 plus cabinet, the coalition has held on. A supplementary agreement on agenda three signed on February 14, 2008 reiterated that the political solution could only be anchored properly under a broad reform agenda and other mechanisms to address the root causes of the crisis.', 'The agreement explicitly stated the need for constitutional, electoral, parliamentary and judicial reforms. It also stated prosecution of perpetrators of the violence, police reforms and truth commission as action points to further achieve objectives of agenda three.', 'They agreed that issues in agenda four are closely linked to agenda three. The implementation of the (agenda four) reforms should commence urgently in concert with reforms of Agenda Item Three. However, these processes may continue beyond the time-line of the next election, they agreed. ', ' Agenda number four is therefore the bedrock of the whole reform package. The preamble to the agenda reads: Poverty, the inequitable distribution of resources and perceptions of historical injustices and exclusion on the part of segments of Kenyan society constitute the underlying causes of the prevailing social tensions, instability and cycle of violence. ', ' Issues to be tackled under this agenda included constitutional reforms, tackling poverty and inequity, tackling unemployment especially among the youth, consolidating national cohesion and unity, undertaking land reform and addressing transparency, accountability and impunity.', 'The promulgation of the new constitution in August 2010 remains the highest point of this particular agenda. With a new constitution came attendant reform packages entailing the Executive, Parliament and Judiciary.', 'Poverty, inequity and youth unemployment remain key issues in the country. National cohesion remains a pipe dream while land reforms stagnated after President Kibaki delayed in appointing the National Land Commission.', 'Accountability for the 2008 a thousand plus killings, hundreds of police shootings, hundreds of thousands of mass displacement, arson and injuries remains a pipe dream. The charging of four prominent Kenyans at the ICC with the violence remains the only hope for victims.', ""On May 23, 2008 under Annan's successor Oluyemi Adeniji, the parties agreed to seek international expertise and support to implement agenda four.They also agreed to request the panel to provide support on a need basis."", 'This explains why Annan was a regular visitor- a tourist to some quarters to review the progress under the framework of an independent monitoring project funded by the panel.', '\n']"
http://www.the-star.co.ke/news/2013/03/02/bamburi-profit-drops-by-15_c745251,Bamburi profit drops by 15%,www.the-star.co.ke › Business › Local,"Mar. 02, 2013, 12:00 am","['Listed cement maker, Bamburi saw a 15 per cent dip in its pre-tax profits to Sh7.17billion from Sh8.45 billion last year. The drop was attributed to lower exchange gains on foreign currency cash balances.', 'Its operating profits also dropped by 14 per cent to Sh6.84 billion from Sh7.95 billion due to an increase in the cost of sales by 7 per cent.', 'The Lafarge controlled firm said the operating environment was tough in 2012 with high inflation and removal of power subsidies in Uganda which resulted to a 70 per cent power cost increase.', 'It also spent more money due to reliance on imported clinker in Kenya, before it commissioned its bag filter project in the last quatre of 2012.', 'The group however posted a 4 per cent growth in turnover to Sh37.5 billion following growth in exports in to inland Africa out of Uganda in the first half of the year.', 'There was also a growth in domestic sales in Kenya despite increased competition.""There was however a decline in growth of export sales into inland African markets in the second half of the year due to political instability in those markets,"" said Hussein Mansi, Bamburi managing director in a statement.', 'The Group anticipates the demand to continue growing in the region, despite a slow start in Kenya influenced by the election period. ""The regional demand growth will also be supported by improved political stability in the inland Africa export markets. The Group remains well positioned to take advantage of such growth opportunities while protecting share of the market,"" Mansi said.', 'Bamburi is expecting to take full advantage of the completed bag filter plant in Mombasa.Mansi said it plans to significantly reduce on use of imported clinker and continue on the cost containment actions and optimising working capital.', 'One of its competitors,East African Portland Cement Company, last week announced a 253 per cent rise in profits recording Sh377 million profit before tax for the six months ending December 31, 2012, up from a loss of Sh247 million the same period last year. this was attributed to cost-cutting, cost-management and forex gains. Bamburi declared a dividend payout of Sh726 million, issuing Sh2 per share.', '\n']"
http://www.the-star.co.ke/news/2013/03/02/nowhere-like-kenya-no-one-like-a-kenyan_c743010,"Nowhere like Kenya, no one like a Kenyan",www.the-star.co.ke › Sasa › Bushman Adventures,"Mar. 02, 2013, 12:00 am","['I woke up last Sunday morning feeling way down close to the ground. Search me out and I could not tell the reason why I was down. I had no energy at all that morning. ', 'Breakfast was lousy, yet I had made it myself. The house was unusually quiet, yet it has always been. I had intentions to go to church but I was questioning the benefits, something that I normally dont do. ', 'I even contemplated going back to bed, but I thought that was a defeatist idea. So, I pulled down my favourite t-shirt from the closet and a worn out pair of jeans, got into my car and drove out of the compound.', 'On to the main road and the question popped up in my mind. Where am I going? I did not know. So I turned towards Magadi road and headed to Olepolos, a famous nyama choma joint. ', 'As I negotiated the first sharp bend at corner baridi, the beautiful landscape dropping into the Rift Valley came into view. I had to make a stop here. The view was just out of this world. ', 'The undulating hills in the distance seemed to sway in rhythm with the bending acacia trees responding to the cool breeze sweeping down the valley. Way beyond the valley, partly hidden in the misty morning vapour, was a silhouette of the mighty Kilimanjaro, wearing his usual white cap of angel white snow. ', 'I have been here many times before but I have never failed to appreciate the beauty of the countryside each time I pass by. I felt the calming ebb streaming through me like sweet wine from the best grapevines. This was my country, and I was proud to be a Kenyan.', 'I drove down to the valley and turned into Olepolos. There was no car at the parking yard and no activities were going on at the club. It was too early for the usual revellers. I turned the car and drove towards Isinya, another very scenic drive especially when it is green. ', 'I ended up at the new orly airport. The best part of being a writer is that you can get access to places like this without many hassles, posing to look for news. I even got a ride in a single engine four seater Mole plane owned by a friend I had taken to the parks some time ago.', 'The flight plan took us again towards Lake Magadi. Looking down at Olepolos from the air was a new experience. The flat salt pans of Lake Magadi looked like a pink carpet waiting to be used by dignified Kenyans enjoying their country. ', 'By the time we landed back at orly and proceeded for late lunch, my moods had picked up and I was feeling elated. The day was still young and I needed more excitements to make my day whole. ', 'I headed to Ongata Rongai, a growing town that never stops to rest. I chose a rather budget class restaurant that I had never visited before but its fame had spread far and wide as the mwananchi pub offering the best reggae music in the area.', 'I sandwiched my car between a broken down ramshackle and a taxi cub that had lost most parts of its body and replaced them with others from different makes such that you could not make out the original model of the car. ', 'I felt a bit apprehensive leaving my car at that spot. The car looked lonely and out of place but I reminded myself that I came here willingly and I had nothing to fear.', 'The pub, as I expected, was full to the brim. The DJ was belting out the roots reggae vibes with sounds coming through screaming cheap speakers that threatened to blow apart any time.', 'The stench of urine was chocking, but the revellers seemed undisturbed. Some were already on the dance floor, while others nodded their heads in perfect synchrony with the beats. ', 'Someone at the main counter vacated a seat for me. Not because he had had enough, but as a sign of respect, noting that I was older and new in that place.', 'As I sipped my first beer of the day, I was smiling. I was happy. I was looking at fellow happy Kenyans regardless of their station in life, enjoying themselves the best way they knew how, just like I had taken a ride in a plane of a rich Kenyan, enjoying his hard earned money, his way.', 'Brothers and sisters, we need our beautiful country, and we need every one of us, alive and healthy. Let us all vote wisely and most important, peacefully.', '\n']"
http://www.the-star.co.ke/news/2013/03/02/nairobis-passionate-v-monologues_c745167,Nairobi's passionate V-Monologues,www.the-star.co.ke › Lifestyle › Society,"Mar. 02, 2013, 12:00 am","['One in three women on the planet will be beaten or raped during her lifetime. Those are the shocking statistics that women have to deal with. ', '\n']"
http://www.the-star.co.ke/news/2013/03/02/raila-urges-kenyans-to-get-up-early-vote_c745341,"Raila urges Kenyans to get up early, vote",www.the-star.co.ke › National News,"Mar. 02, 2013, 12:00 am","['CORD presidential candidate Raila Odinga has urged his supporters to turn up in large numbers at polling stations on Monday. Raila asked Kenyans to wake up alongside their Muslim brothers who hold morning prayers to make it to polling stations in good time. ', 'He said the battle is a two-horse race between Jubilee and Cord and asked his supporters to vote in large numbers to give him a first round win. ', ' ', 'Raila was speaking at Matungu in Kakamega yesterday when he toured Western. He said it is important for Kenya to remain peaceful no matter the outcome of the elections on Monday', 'Lets remind our supporters that elections come and go but we will still be there after March 4. Let us learn to co-exist peacefully, he said.', 'The Prime Minister had earlier met the Council of Wanga Elders under King Nabongo Peter Mumia II who endorsed him and pledged their support.', 'Former Kangundo MP Johnston Muthama who was with the PM asked Kenyans to turn vote in large numbers to give Cord and Raila the required 50 plus votes in at least half of the 47 counties.', 'He said Raila is the best suited to implement reforms if elected President adding that their rivals in Jubilee and Amani cannot be trusted to bring change. We ask you to give us your votes and believe in us because we will fulfil all the promises we made since 2007, Muthama said.', '\n']"
http://www.the-star.co.ke/news/2013/03/02/tenth-parliament-ther-referee-of-the-kibaki-raila-regime_c744353,"Tenth Parliament, ther referee of the Kibaki-Raila regime",www.the-star.co.ke › Siasa,"Mar. 02, 2013, 12:00 am","['The Tenth Parliament will be remembered for three major issues. These are, enacting the highest number of laws in the countrys history, the appetite of MPs to increase their perks and acting as referee during the contest between President Kibaki and Prime Minister Raila Odinga. ', ' ', ""Sworn in in an acrimonious manner at the height of post-election violence in 2008, the 10th Parliament emerged as the 'voice of reason' especially when President Mwai Kibaki and Prime Minister Raila Odinga could not agree on crucial national matters including the appointment of senior government officials. "", ' ', 'For instance in January 2011 when Kibaki and Raila could not agree on nomination of Justice Alnashir Visram as the new Chief Justice, Parliament stumped its authority and ordered the exercise to be conducted afresh as per the National Accord.', ' ', 'On two occasions, MPs in the Tenth Parliament attempted to increase their salaries and allowances despite an uproar by members of the public. ', ' ', 'It is also during the coalition government that Parliament was finally refurbished and a modern chamber put up at a cost of Sh949 million.', 'It is also during the coalition government that Parliament adopted new Standing Orders that, among other things, allowed the media and members of the public to attend committee meetings.', 'The parliamentary committees will be remembered for grilling cabinet ministers, permanent secretaries and other senior government officials. ', ' ', 'To Vice President Kalonzo Musyoka, who served as the Leader of Government Business in the House, passing of a new constitution in 2010 will remain historic. ', ' ', 'I am sure the incoming leadership will be able to remember every honourable member of this 10th Parliament and if there will be some who have not been given national honours and recognition, I am sure they all deserve it, Kalonzo said. ', ' ', 'According to Foreign Affairs minister Sam Ongeri, President Kibaki, in the last five years, showed resilience, politeness and firmness in handling matters of state, while House Speaker Kenneth Marende gave MPs and ministers the way forward when caught in a vicious cycle.', ' ', 'The coalition government tabled in Parliament the highest number of Bills compared to any other government in a period of five years. About 200 legislations were enacted. ', ' ', 'In 2008 Parliament passed 17 bills, amongst them the Constitution of Kenya (Amendment) Bill and the National Accord and Reconciliation Bill which paved the way for the power sharing between President Kibaki and Prime Minister Raila Odinga. ', ' ', 'Other crucial bills passed in 2008 include the National Cohesion and Integration Bill that created NCIC and the Truth, Justice and Reconciliation Bill that established TJRC.', ' ', 'In 2009, Parliament passed only nine bills the notable one being the Proceeds of Crime and Anti-Money Laundering Bill. In 2010, MPs passed 15 bills that included the Commission for the Implementation of the Constitution Bill that created CIC.', 'In 2011, Parliament passed 40 bills including the Vetting of Judges and Magistrates Bill that established the vetting board for judicial officers. ', ' ', 'Other important legislations enacted in 2011 include the Independent Electoral and Boundaries Commission Bill which established the IEBC, the Salaries and Remuneration Commission Bill that created the salaries commission and the Supreme Court Bill that established the Supreme Court.', 'Other notable bills passed in 2011 include the Elections Bill, the Political Parties Bill, National Police Service Commission Bill, the Ethics and Anti-Corruption Commission Bill, the Commission on Revenue Allocation Bill and the Unclaimed Financial Assets Bill. ', '\n']"
http://www.the-star.co.ke/news/2013/03/02/toro-endorses-ex-kcc-boss-for-muranga-governor-seat_c745330,Toro endorses ex-KCC boss for Murang’a governor seat,www.the-star.co.ke › Local News › Central,"Mar. 02, 2013, 12:00 am","['Former road assistant Minister Joshua Toro yesterday backed TNA aspirant for Muranga governor seat. Toro, who lost the TNA preliminaries yesterday said he will back Mwangi wa Iria for the seat.', ' ', 'Toro gave the assurance during a campaign trail along with Mwangi and said he will give him full support. I had kept quiet on whom to support after I lost the primaries but I have decided to give Mwangi my full support come Monday,Toro said.', ' ', 'Toros announcement is a major boost for the candidate who is racing against three rivals and has been experiencing stiff rivalry in Muranga south district where two of the competitors hail from. ', ""The former Kandara MP urged voters to elect a six-piece bloc, saying candidates outside the Jubilee Alliance will sideline Murang'a in the next government. "", ' ', 'Jubillee will form the next government and we should ensure we elect leaders who will work with Uhuru Kenyatta, said Toro. Mwangi urged rivals, who include former Commonwealth technocrat Julius Kaberere, Dr Moses Mwangi and Gacuru Karenge, to stop smear campaigns.', ' ', 'He said his competitors had resulted to propaganda that would cause divisions in the county and hailed a High Court ruling that dismissed a case challenging his candidature. ', ' ', ""The High Court in Nairobi dismissed the suit lodged by two voters challenging Mwangi's candidature as governor. Party supporters yesterday made merry in the seven constituencies immediately the news broke out that the case had been thrown out."", ' ', 'The celebrations have been going on since judge Isaac Lenaola made the ruling. Mwangi said his rivals were behind the case and were out to taint his name. ', ' ', 'I am happy with the ruling as I have been a law abiding citizen over the years, said the aspirant. Two weeks ago, two voters moved to court to challenge the candidates integrity.', 'Patrick Mwangi and Francis Mbau had asked the court to bar the aspirant from holding public office on grounds that he was a convicted criminal.', '\n']"
http://www.the-star.co.ke/news/2013/03/02/corridors-of-power_c745279,Corridors of Power,www.the-star.co.ke › National News › Corridors of Power,"Mar. 02, 2013, 12:00 am","['The secrets of the coalition government are coming out as the Monday elections approach. We now hear that a top bureaucrat caused Prime Minister Raila Odinga to be locked out of a  White House meeting a few years ago. State security agencies had been categorical that only two people would be allowed in the meeting. The assumption was that the PM and a PS would be the two. However, a junior officer walked hastily past the PM and stepped into the meeting hall alongside the PS. The real deal  the PM  was locked out.', '===', ""As the digital versus analogue debate rages on, Jubilee and Cord have taken their hunt for votes online ahead of the Monday elections. On Wednesday, the Jubilee Alliance flexed its digital muscles as it congratulated the social media fraternity in Kenya for making its presidential candidate Uhuru Kenyatta's Facebook page the most popular in Kenya with 423,337 likes. They added, and rising every second."", '===', 'Night campaign meetings are still taking place despite IEBC regulations. A well-known Nyeri candidate, famed for showering potential voters with money is not leaving anything to chance. The man has been holding night meetings to woo voters to support him. Recently, more than 600 people were spotted leaving a meeting at 2am and with bright smiles.', '===', ' ', '\n']"
http://www.the-star.co.ke/news/2013/03/02/maranda-blames-drop-in-ranking-on-fire-incidents_c745297,Maranda blames drop in ranking on fire incidents,www.the-star.co.ke › Local News › Western,"Mar. 02, 2013, 12:00 am","[""MARANDA High School has blamed it's drop in performance on fire incidents prior to last year's Kenya Certificate of Secondary Education examinations."", ""Maranda which emerged top in 2010 and second in 2011 dropped two places to be placed fourth in the 2012 KCSE.Two dormitory fires broke out last year destroying students' property. "", 'Student who to seat for the examination lost some of their books in the infernos, they never got time to recover, said dean of students Victor Ouma. ', 'He added that the results were, however, impressive as they have dislodged other notable academic giants.There was a somber mood at the school. ', 'The normal song and dance witnessed in previous years was absent as the teachers locked themselves in a closed door meeting for the better part of the day. ', 'Students were not available to receive the information.The non-teaching were seen talking in low tones in some corners of the school.However, Siaya County Teachers Service Commission director of education Daniel Kiptum Cherutoi praised the results. ', 'We are grateful for what the teachers have posted despite all the shortcomings,"" he said.Cherutoi praised the students and teachers for overcoming the obstacles by the fires to produce three students in the top ten positions nationally. ', 'Oliver Kiarie was number two nationwide, Elkana Obare was in position five and Calvin Wisdom eight.Some 280 students sat for the 2012 KCSE examinations. Cherutoi challenged the teachers to forge ahead to ensure the school regains its lost glory.', '\n']"
